Bank_id,in_degree,out_degree,transaction_count,in_degree_sum,out_degree_sum,transaction_sum
29069,64,44,99,3276953.2428120007,820325.61,4097278.8528120006
340376,0,1,1,0.0,528.13,528.13
225690,31,9,36,787108.6699999999,692997.79,1480106.46
323995,0,1,1,0.0,17602.17,17602.17
127390,24,14,36,593338.11,131963.19000000003,725301.3
242081,29,8,34,3650029.6299999994,72970.83,3723000.4599999995
29089,99,65,155,4344780.62,8820242.19,13165022.809999999
12719,160,156,296,17074615.440009,39343845.52464601,56418460.96465501
324017,0,1,1,0.0,2220.82,2220.82
111031,46,23,66,69965697.94999999,107422505.04000002,177388202.99
29115,28,8,35,191041.59,30248.02,221289.61
340413,1,1,1,8950.82,8950.82,17901.64
12735,115,121,223,30605081.200000007,38425123.78000001,69030204.98000002
324031,1,1,1,5333.74,5333.74,10667.48
340420,0,1,1,0.0,104.91,104.91
225734,83,59,131,2879262.9900000007,3632829.0700000003,6512092.0600000005
340436,0,1,1,0.0,113.32,113.32
324053,0,1,1,0.0,100.58,100.58
324056,1,1,1,15930.26,15930.26,31860.52
29145,31,9,37,4291906.95,4436508.58,8728415.530000001
324061,0,1,1,0.0,134.29,134.29
340450,0,1,1,0.0,119.13,119.13
340452,1,1,1,2418.0,2418.0,4836.0
340457,0,1,1,0.0,408.23,408.23
324089,0,1,1,0.0,531.17,531.17
45563,33,12,40,1122544.83,3682740.37,4805285.2
324092,0,1,1,0.0,423.24,423.24
12797,105,145,240,19372092.3,42941866.260000005,62313958.56
45566,31,5,34,10630395.709999997,4813716.65,15444112.359999998
340482,1,1,1,389.52,389.52,779.04
12803,52,44,87,3180813.89,2517929.349999999,5698743.239999999
29191,33,9,40,42711895.08,40781524.19,83493419.27
324107,0,1,1,0.0,348.81,348.81
242191,18,10,28,292006.25999999995,1184606.36,1476612.62
111121,62,34,92,685769.65,153693.31,839462.96
324126,0,1,1,0.0,262.48,262.48
45601,16,8,23,746346.9599999998,84798.25,831145.2099999998
111141,56,23,75,5820189.49,24941.14,5845130.63
324135,1,1,1,17572.14,17572.14,35144.28
45612,13,1,14,63332.08,1374.84,64706.92
324153,1,1,1,52.93,52.93,105.86
340544,1,1,1,18993.52,18993.52,37987.04
340546,0,1,1,0.0,170.45,170.45
29251,73,54,122,36410113.47,2271358.3036620007,38681471.773662
143947,13,3,16,361889.06999999995,6108.85,367997.9199999999
12893,66,57,114,12090981.36,1199649.6799999997,13290631.04
340574,0,1,1,0.0,16075.9,16075.9
29279,79,54,124,1726284.2999999998,34882300.650000006,36608584.95
340578,0,1,1,0.0,463.3,463.3
324194,0,1,1,0.0,137.38,137.38
127593,75,82,149,2398108.7399999998,55481180.070542,57879288.810542
29292,36,3,38,2958285.46,22479.53,2980764.9899999998
340591,0,1,1,0.0,236.3,236.3
340593,0,1,1,0.0,954.36,954.36
324210,0,1,1,0.0,287.56,287.56
242295,16,3,17,105430.71,45169.63,150600.34
340600,0,1,1,0.0,128.0,128.0
143995,12,2,12,2902325.21,26325.629999999997,2928650.84
324221,0,1,1,0.0,230.13,230.13
324222,0,1,1,0.0,185.87,185.87
45701,30,5,34,20803578.849999998,45341.78999999999,20848920.639999997
29317,55,21,70,43026411.16,735964.8300000001,43762375.989999995
340618,0,1,1,0.0,118.83,118.83
324234,0,1,1,0.0,436.12,436.12
324240,0,1,1,0.0,251.92,251.92
324243,1,1,1,15608.15,15608.15,31216.3
340628,0,1,1,0.0,735.43,735.43
340633,0,2,2,0.0,294.99,294.99
12963,133,138,258,4969669.339999999,19813366.480001,24783035.820001
12979,94,61,148,2179008.0300000007,9476629.049999999,11655637.08
324290,0,1,1,0.0,189.37,189.37
340684,0,1,1,0.0,964.08,964.08
111312,48,15,58,332137817.77,249156298.11000004,581294115.88
340700,1,1,1,2397.75,2397.75,4795.5
29404,84,60,134,43640936.4,4428961.12,48069897.519999996
111326,52,26,72,2606589.14,914749.47,3521338.6100000003
324318,0,1,1,0.0,165.89,165.89
340705,0,1,1,0.0,325.1,325.1
144098,8,4,12,5717.429999999999,22206.64,27924.07
324324,0,1,1,0.0,309.18,309.18
13029,97,56,149,334211378.59369904,491816590.55,826027969.143699
13037,154,185,317,18213864.14462,8606404.929504,26820269.074124
226041,47,8,54,2524044.2600000002,51101.96,2575146.22
324345,0,1,1,0.0,238.86,238.86
29435,27,15,38,77197410.48000002,606651.24,77804061.72000001
13057,137,157,278,4652136.911077001,4124359.8199999994,8776496.731077
13067,49,24,66,24440662.820000004,4077168.84,28517831.660000004
127760,35,12,41,93920.76999999999,35904.44,129825.20999999999
13078,84,54,126,260712158.58000004,58940174.36,319652332.94000006
324378,0,1,1,0.0,123.24,123.24
13083,135,100,225,190355431.24008605,5441702.01,195797133.25008604
29467,141,154,273,721256672.96,3933468533.369999,4654725206.329999
340772,1,1,1,148.9,148.9,297.8
45862,14,2,15,45482.88,149.10999999999999,45631.99
340776,1,1,1,10241.92,10241.92,20483.84
340778,1,1,1,17461.12,17461.12,34922.24
340780,1,1,1,4282.17,4282.17,8564.34
45887,26,5,29,336033.97000000003,15024.689999999999,351058.66000000003
111425,70,37,102,7156939.539999999,239231.22000000003,7396170.759999999
324420,1,1,1,25965.36,25965.36,51930.72
340807,1,1,1,5190.6,5190.6,10381.2
144200,44,27,70,75954465.73,34392398.42,110346864.15
111433,95,50,140,36357648.45,9363258.5,45720906.95
111443,67,42,105,5526112.5200000005,888173.0100010001,6414285.5300010005
340820,0,1,1,0.0,1454.23,1454.23
340819,0,1,1,0.0,627.35,627.35
340824,1,1,1,6079.04,6079.04,12158.08
13145,149,118,251,10711445.419999998,5701238.22,16412683.639999997
144225,65,34,94,26271526.73,139903192.57999998,166174719.30999997
13154,80,58,132,2278458363.07,115875576.11,2394333939.1800003
13157,76,52,121,116298005.65999998,204561586.25000003,320859591.91
340857,0,1,1,0.0,202.48,202.48
340859,0,1,1,0.0,70.92,70.92
45951,17,8,21,492019.95,2189342.1100000003,2681362.0600000005
13184,79,61,130,42329200.9,28980526.810000002,71309727.71000001
111491,59,49,99,2255466.9600000004,1687048.5599999998,3942515.5200000005
324489,0,1,1,0.0,42.98,42.98
340875,1,1,1,108094.95,108094.95,216189.9
324510,0,1,1,0.0,43.85,43.85
340910,1,1,1,71710.64,71710.64,143421.28
29620,17,7,23,4380782.47,198801.02999999997,4579583.5
324534,0,1,1,0.0,31.45,31.45
340921,0,1,1,0.0,2015.38,2015.38
324546,1,1,1,1279.1,1279.1,2558.2
340932,0,2,2,0.0,39231.32,39231.32
340939,0,1,1,0.0,1022.41,1022.41
29645,13,8,19,2213947.46,19216.22,2233163.68
13264,113,142,231,10493285.15,752670959.79,763164244.9399999
13265,126,126,235,64145208.08,20124542.1,84269750.18
46042,22,4,26,7347592.7700000005,6756944.48,14104537.25
29664,14,9,20,44555.6,46250.73999999999,90806.34
340968,0,1,1,0.0,3651.15,3651.15
127977,33,15,43,3518536.0000020005,3512775.5,7031311.5000020005
46063,7,0,7,85725.8,0.0,85725.8
29685,86,65,144,12881843.350000001,11334128.890420003,24215972.240420006
127999,47,32,77,3790667.6299999994,1800767.2000000002,5591434.83
324607,0,1,1,0.0,1046.6,1046.6
341004,0,2,2,0.0,5376.62,5376.62
13327,149,115,252,22152049.86,61681098.72,83833148.58
111631,74,53,114,11516050.0,5274683.54,16790733.54
29715,67,30,86,39355116.78000001,49119402.85,88474519.63000001
324631,0,1,1,0.0,19940.68,19940.68
226331,42,18,55,43431676.330000006,172717.15,43604393.480000004
324636,0,1,1,0.0,2755.56,2755.56
13345,118,122,231,6262832.63,16724526.56,22987359.19
226350,38,8,44,271127.49,109924.49,381051.98
324667,1,1,1,3463.93,3463.93,6927.86
341054,0,1,1,0.0,320.82,320.82
324676,0,1,1,0.0,69.44,69.44
341066,0,1,1,0.0,212.08,212.08
29770,16,1,16,27538055.019999996,27.82,27538082.839999996
226391,28,20,42,1633173.5000000002,611517.3099999999,2244690.81
29788,71,45,100,23990879.18,110531890.00999998,134522769.18999997
242782,17,6,21,425845.15,401957.16,827802.31
29794,69,39,101,661947.6399999999,2654514.06,3316461.7
29802,24,14,34,266702.75,184999.5,451702.25
324715,1,1,1,49699.38,49699.38,99398.76
29814,35,10,43,97770.57,18900.15,116670.72
13432,65,47,106,34353258.940000005,1592152.12,35945411.06
128121,29,8,36,938080.9599999998,414791.66000000003,1352872.6199999999
46227,14,2,15,17156.59,2737.2900000000004,19893.88
111764,72,55,118,16148293.780000003,8312074.84,24460368.620000005
46232,16,3,18,1112837.11,449563.94,1562401.05
324768,0,1,1,0.0,274.17,274.17
46241,16,2,17,50494.43,2656.6099999999997,53151.04
324769,0,1,1,0.0,185.05,185.05
324771,0,1,1,0.0,152.94,152.94
341173,0,1,1,0.0,88.39,88.39
324795,0,1,1,0.0,18129.92,18129.92
324801,0,2,2,0.0,694.17,694.17
111812,34,9,41,263276955.39000002,3441460.46,266718415.85000002
46276,7,4,10,26666.980000000003,2266.2799999999997,28933.260000000002
341188,0,3,3,0.0,291.44,291.44
341191,0,1,1,0.0,148.05,148.05
324804,0,1,1,0.0,176.63,176.63
324806,0,1,1,0.0,356.14,356.14
13516,134,121,239,22024853.5,1669213.133104,23694066.633104
341198,0,1,1,0.0,621.42,621.42
341207,1,1,1,110.98,110.98,221.96
324823,1,1,1,7307.71,7307.71,14615.42
324826,0,1,1,0.0,45.63,45.63
341213,1,1,1,2071.85,2071.85,4143.7
324831,0,1,1,0.0,211.29,211.29
324841,0,3,3,0.0,1108.72,1108.72
324843,0,1,1,0.0,163.82,163.82
324845,0,2,2,0.0,108.09,108.09
13554,117,116,216,22808442.43,25634239.42,48442681.85
226548,31,8,35,1347285.75,1431313.65,2778599.4
324853,1,1,1,16114.65,16114.65,32229.3
324855,1,2,2,10369.06,22105.3,32474.36
29944,36,23,52,39830474.25,6861796.890000001,46692271.14
226554,23,6,27,406115.0,61685.68000000001,467800.68
144639,38,23,58,11301313.090000002,757935.5299999999,12059248.620000001
324869,1,1,1,7625.75,7625.75,15251.5
341255,0,1,1,0.0,30.9,30.9
210185,105,75,167,4982671717.41,3001484104.5700006,7984155821.9800005
341260,0,1,1,0.0,996.17,996.17
324876,2,2,2,57295.61,57295.61,114591.22
341266,0,2,2,0.0,642.58,642.58
46354,6,2,7,50422.31999999999,6918.79,57341.10999999999
242962,6,1,6,11927.400000000001,11.77,11939.170000000002
144669,59,22,74,10460025.709999999,694354.01,11154379.719999999
111904,30,8,35,379910880.29999995,2078605.09,381989485.3899999
324900,0,2,2,0.0,659.2,659.2
29992,39,33,65,58414488.68999999,5877330.2700000005,64291818.95999999
324906,0,1,1,0.0,198.73,198.73
341294,0,1,1,0.0,294.62,294.62
324910,0,1,1,0.0,205.54,205.54
242993,5,2,5,7406.99,1848.63,9255.619999999999
341297,0,1,1,0.0,286.65,286.65
324926,0,1,1,0.0,617.2,617.2
324929,0,2,2,0.0,910.65,910.65
243013,9,2,11,51776.409999999996,28.24,51804.649999999994
324934,0,2,2,0.0,566.95,566.95
341319,0,1,1,0.0,84.27,84.27
243017,4,1,5,1680.6399999999999,4227.9,5908.539999999999
13649,28,13,37,3459756.7399999993,2221377.66,5681134.399999999
210261,106,66,163,1023116121.3600001,1290286830.32,2313402951.6800003
30039,8,0,8,6319237.33,0.0,6319237.33
13659,75,50,117,1784075398.93,205349414.43999997,1989424813.3700001
144735,39,25,59,4096010.039999999,14121323.77,18217333.81
226657,32,6,36,26314321.220000006,7003.2,26321324.420000006
13667,72,45,110,1770473219.54,320818951.39000005,2091292170.93
324963,0,1,1,0.0,188.23,188.23
111974,23,7,28,972671682.3999997,1812604.59,974484286.9899998
341352,0,1,1,0.0,115.48,115.48
341362,0,1,1,0.0,3531.87,3531.87
324979,0,1,1,0.0,90.02,90.02
210292,89,76,155,187631493.75,743085275.2499999,930716768.9999999
324981,0,1,1,0.0,0.01,0.01
30075,5,2,6,5113.860000000001,3104.8199999999997,8218.68
324998,0,1,1,0.0,290.77,290.77
210319,82,63,133,3766540000.1899996,123315325.77000001,3889855325.9599996
46479,9,0,9,258375.46,0.0,258375.46
325018,0,1,1,0.0,1213.47,1213.47
325019,0,1,1,0.0,281.49,281.49
243101,7,0,7,159666.66,0.0,159666.66
325027,0,1,1,0.0,176.19,176.19
341413,0,1,1,0.0,143.28,143.28
325031,1,1,1,9776.78,9776.78,19553.56
46504,8,0,8,7966.259999999999,0.0,7966.259999999999
325038,0,1,1,0.0,105.36,105.36
226735,34,4,37,727972.64,18461789.23,19189761.87
325040,1,1,1,9563.74,9563.74,19127.48
325043,1,1,1,9750.01,9750.01,19500.02
341429,0,1,1,0.0,111.71,111.71
144831,38,8,45,6893105.99,17777692.02,24670798.009999998
112064,152,206,341,1368792201.4699998,2840106157.033699,4208898358.503699
325057,0,2,2,0.0,225.76999999999998,225.76999999999998
341443,1,1,1,4048.66,4048.66,8097.32
30150,13,2,14,3257297.28,967.15,3258264.4299999997
325062,1,1,1,1176.48,1176.48,2352.96
46537,8,1,8,53339.200000000004,21.8,53361.00000000001
112078,44,25,62,3385561.57,62753077.710000016,66138639.280000016
325070,0,1,1,0.0,297.72,297.72
325072,0,1,1,0.0,94.24,94.24
243157,4,1,4,3846.98,1292.26,5139.24
210404,65,57,114,4516276.81,10253750.709999999,14770027.52
341495,0,1,1,0.0,284.07,284.07
210431,61,40,93,43930812.519999996,2995921.54,46926734.059999995
325121,0,1,1,0.0,528.08,528.08
325123,0,1,1,0.0,227.9,227.9
341515,0,1,1,0.0,4743.65,4743.65
325132,0,1,1,0.0,106.81,106.81
325136,0,1,1,0.0,213.43,213.43
341525,0,1,1,0.0,832.18,832.18
46616,18,4,18,509756.8599999999,174.17000000000002,509931.0299999999
13858,104,94,183,43237139.69000001,9310939.909999998,52548079.60000001
13862,122,150,264,14894937.620000001,187951838.6,202846776.22
325161,1,1,1,7772.45,7772.45,15544.9
128557,29,7,34,1853956.71,39020.98,1892977.69
128558,30,20,48,749461.42,740876.1,1490337.52
325167,0,1,1,0.0,144.88,144.88
243254,13,5,17,137360.05000000002,242698.25,380058.30000000005
325175,0,2,2,0.0,442.64,442.64
325184,0,1,1,0.0,260.98,260.98
128590,31,6,33,295700.02999999997,204233.24999999997,499933.2799999999
325203,0,2,2,0.0,290.42,290.42
112212,60,25,79,4856520.52,4295244.829999999,9151765.349999998
325210,0,1,1,0.0,328.41,328.41
341595,0,1,1,0.0,132.85,132.85
13917,66,33,94,2915685.93,1596172.77,4511858.7
325227,0,1,1,0.0,157.57,157.57
341612,0,1,1,0.0,125.36,125.36
226925,28,9,36,165071.68,16848.582521999997,181920.262522
341624,0,1,1,0.0,447.29,447.29
341627,1,1,1,1274.77,1274.77,2549.54
128636,26,12,34,1903447.2100000004,66546.59999999999,1969993.8100000005
325244,0,1,1,0.0,65.05,65.05
325249,1,1,1,996.87,996.87,1993.74
13959,55,30,80,3666167.3200000003,660244.9799999997,4326412.3
226951,46,18,62,1638895.7999999998,735172.5299999998,2374068.3299999996
341644,0,1,1,0.0,179.51,179.51
210575,76,35,105,1616710.5,37277269.82000001,38893980.32000001
13969,64,22,80,3537505422.7799997,368037404.4499999,3905542827.2299995
341650,0,1,1,0.0,367.95,367.95
325267,0,1,1,0.0,815.08,815.08
325271,0,1,1,0.0,221.59,221.59
325277,0,2,2,0.0,371.62,371.62
325282,0,1,1,0.0,150.29,150.29
30380,27,12,35,5090830.7,35686.42,5126517.12
128684,37,13,48,26598699.58,429064.12,27027763.7
341684,0,1,1,0.0,611.84,611.84
341685,1,1,1,1014.89,1014.89,2029.78
210617,66,35,97,346294.19,7191031.67,7537325.86
14011,114,106,208,3107611.07,17989610.050000004,21097221.120000005
325314,0,1,1,0.0,88.01,88.01
243399,3,0,3,804.64,0.0,804.64
341712,0,1,1,0.0,199.19,199.19
30416,32,8,37,109153743.37,1130100.12,110283843.49000001
145106,38,22,53,53758906.61,46219698.71,99978605.32
128727,36,13,43,2444391.22,3643270.0199999996,6087661.24
325340,0,1,1,0.0,337.91,337.91
341729,1,1,1,250.61,250.61,501.22
112354,64,51,108,2031793.01,10108190.09,12139983.1
128737,18,6,23,86680.01,77055.21,163735.22
341735,0,1,1,0.0,617.38,617.38
341736,0,1,1,0.0,1192.06,1192.06
243445,24,3,26,1495776.36,9444.85,1505221.2100000002
14077,114,124,223,60104886.119999975,179449111.23000002,239553997.35
30465,16,5,19,431834.67000000004,123422.62999999999,555257.3
210690,71,52,113,25106976348.06,199096573.89000002,25306072921.95
227080,24,15,33,202554.28999999998,50815.45,253369.74
325384,0,1,1,0.0,366.21,366.21
30474,19,4,21,15063552.02,964414.46,16027966.48
14099,105,97,192,854197388.5699999,1310986353.2800002,2165183741.8500004
325397,0,1,1,0.0,131.3,131.3
145175,3,2,5,982.51,3776.56,4759.07
325407,1,1,1,1119.52,1119.52,2239.04
341799,0,2,2,0.0,1890.53,1890.53
145200,7,0,7,246015.3,0.0,246015.3
46906,12,2,13,199645.96999999997,158195.87999999998,357841.85
325436,0,2,2,0.0,190.88,190.88
341824,1,1,1,18171.85,18171.85,36343.7
145217,6,0,6,85790.04000000001,0.0,85790.04000000001
325442,0,1,1,0.0,168.67,168.67
227143,43,14,52,136649.43,10463.14,147112.57
128853,27,17,39,89604301.11000001,2293373.03,91897674.14000002
227171,35,25,53,5789305.02,1048708.22,6838013.239999999
112497,141,116,247,4782998113.3099985,2401236652.2999997,7184234765.609999
341879,1,1,1,1733.82,1733.82,3467.64
210829,51,28,71,4060742.4,2356828.11,6417570.51
14233,63,37,93,455946.0,11738064.89,12194010.89
243614,113,120,221,53614747.089999996,130184648.86,183799395.95
325545,1,1,1,110.35,110.35,220.7
325547,0,1,1,0.0,33.35,33.35
341933,1,1,1,1977.5,1977.5,3955.0
14254,56,34,85,2623437.21,2492506.88,5115944.09
227250,9,2,10,1314394.2400000002,1733.0600000000002,1316127.3000000003
325555,0,1,1,0.0,38.4,38.4
325563,0,1,1,0.0,645.56,645.56
128960,10,5,14,1548191.42,5406085.869999999,6954277.289999999
14277,45,30,70,1155591.7099999997,795408.93,1951000.6399999997
14290,97,78,165,20731234.849999998,14360000.549999999,35091235.4
341982,0,2,2,0.0,470.53000000000003,470.53000000000003
325605,1,1,1,958.41,958.41,1916.82
129000,21,12,32,173205.08999999997,186515.96999999997,359721.05999999994
30697,24,11,29,358543.69,321015.03,679558.72
145386,6,5,9,16546.99,4079.94,20626.93
227310,6,0,6,487688.85,0.0,487688.85
325619,1,1,1,5448.64,5448.64,10897.28
14325,119,114,220,11534931.950057,6346620.100057,17881552.050114
14329,53,18,65,3407719.08,296839.88,3704558.96
342011,0,1,1,0.0,396.54,396.54
112637,126,102,216,493278883.05,10086555303.419998,10579834186.469997
325630,0,2,2,0.0,742.0799999999999,742.0799999999999
342018,0,1,1,0.0,15298.87,15298.87
325638,0,1,1,0.0,20417.38,20417.38
342029,0,1,1,0.0,85.55,85.55
325655,0,1,1,0.0,371.49,371.49
342043,0,1,1,0.0,2864.46,2864.46
210972,52,33,77,158777834.97,56115690.37,214893525.34
14381,69,37,98,1339943439.0000002,184572555.10999998,1524515994.1100001
14387,64,40,97,8441481.66,795256.59,9236738.25
129076,41,19,57,200343.95,1469062.2099999997,1669406.1599999997
210997,59,19,75,1778669973.9399996,75178855.77,1853848829.7099996
30775,29,16,39,2106341.14,120934.96999999999,2227276.1100000003
325692,1,2,2,1097.92,7385.32,8483.24
342079,0,1,1,0.0,40.82,40.82
325696,0,1,1,0.0,224.29,224.29
325699,0,2,2,0.0,539.05,539.05
325700,0,1,1,0.0,26247.19,26247.19
227406,7,0,7,21182.14,0.0,21182.14
325714,0,1,1,0.0,611.87,611.87
325715,0,1,1,0.0,709.34,709.34
325718,0,1,1,0.0,2701.24,2701.24
325720,1,1,1,353.38,353.38,706.76
112733,100,75,162,122992722.26000002,1651478754.3199997,1774471476.5799997
243805,7,3,10,51429.68,659.7,52089.38
243807,10,3,13,44792.990000000005,2519.88,47312.87
14433,103,91,171,26224186881.52,250881607.47,26475068488.99
211050,75,60,124,22876220.700000003,42474873.36,65351094.06
325738,0,1,1,0.0,241.64,241.64
325746,0,1,1,0.0,375.99,375.99
243837,20,3,23,60253.490000000005,6331.21,66584.70000000001
30850,32,9,38,290518.37,3563714.3800000004,3854232.7500000005
211075,87,54,128,2686986.0900000003,73337627.92999999,76024614.02
30851,27,11,34,14139663.44,263014.95,14402678.389999999
227471,4,0,4,679599.33,0.0,679599.33
47248,3,2,5,2032.37,8217.7,10250.07
129171,19,1,20,86393.93,831.54,87225.46999999999
325782,0,1,1,0.0,527.79,527.79
325790,0,1,1,0.0,1221.52,1221.52
342177,0,1,1,0.0,61.87,61.87
325804,0,1,1,0.0,695.11,695.11
129200,13,0,13,103608.17,0.0,103608.17
325810,1,1,1,5758.44,5758.44,11516.88
243897,110,90,184,6893156.549999999,21500268.04,28393424.589999996
227513,32,18,48,858444.69,164046.94999999998,1022491.6399999999
342213,0,1,1,0.0,44778.95,44778.95
14549,100,99,183,31247893.790000003,18015379.799999997,49263273.59
211164,54,30,77,863864.5499999999,5851381.780000001,6715246.330000001
47337,3,2,4,11841.8,14.580000000000002,11856.38
243947,93,98,181,1842708.7800000003,10370197.590000002,12212906.370000001
325885,0,1,1,0.0,79.91,79.91
30974,18,14,27,3042795.5,1531737.6799999997,4574533.18
325899,0,1,1,0.0,0.01,0.01
211212,73,60,121,74820063.36,1826213.9900000002,76646277.35
129293,13,3,13,3737611.06,1504.65,3739115.71
31000,0,1,1,0.0,1397.23,1397.23
342298,0,1,1,0.0,55.11,55.11
325915,1,1,1,17238.87,17238.87,34477.74
325918,0,1,1,0.0,5135.34,5135.34
112931,79,55,123,174801516.12,374065703.04,548867219.1600001
31012,0,1,1,0.0,443.17,443.17
14629,35,11,43,28558694424.350002,4675437.35,28563369861.7
342316,0,1,1,0.0,27.36,27.36
31021,1,1,1,4476.25,4476.25,8952.5
31024,0,2,2,0.0,649.9,649.9
31030,0,1,1,0.0,75.18,75.18
31031,0,1,1,0.0,10095.3,10095.3
325944,0,1,1,0.0,169.41,169.41
342329,0,1,1,0.0,72.54,72.54
14650,101,96,189,11965909.68,84799836.0,96765745.68
31035,0,1,1,0.0,520.47,520.47
31036,0,1,1,0.0,73.44,73.44
14657,42,23,58,359617.76000000007,2523977.4499999997,2883595.21
14663,122,84,193,16684644.6,6468557.210000001,23153201.810000002
31047,0,1,1,0.0,576.64,576.64
325971,0,1,1,0.0,316.67,316.67
31062,0,1,1,0.0,574.34,574.34
325975,0,1,1,0.0,848.84,848.84
145752,28,5,30,8454278.95,530274.63,8984553.58
31064,0,2,2,0.0,432.29999999999995,432.29999999999995
325977,0,1,1,0.0,3657.18,3657.18
325980,0,1,1,0.0,300.0,300.0
112989,84,44,117,145877579.07000002,146367264.79000005,292244843.8600001
31073,0,1,1,0.0,136.69,136.69
342370,0,1,1,0.0,3697.59,3697.59
31076,0,1,1,0.0,628.42,628.42
31077,0,1,1,0.0,314.09,314.09
342374,1,1,1,1889.39,1889.39,3778.78
31078,0,2,2,0.0,2008.6299999999999,2008.6299999999999
31082,0,1,1,0.0,2989.94,2989.94
31084,0,1,1,0.0,122.82,122.82
31085,0,1,1,0.0,131.2,131.2
31088,1,1,1,8599.09,8599.09,17198.18
31091,0,2,2,0.0,1603.04,1603.04
31092,0,1,1,0.0,113.02,113.02
31097,1,1,1,1963.61,1963.61,3927.22
326013,0,1,1,0.0,266.41,266.41
31108,0,1,1,0.0,178.59,178.59
31111,0,1,1,0.0,261.2,261.2
227720,31,15,42,1527240.7,1106464.3800000004,2633705.08
31114,0,1,1,0.0,2991.69,2991.69
326030,1,1,1,2404.8,2404.8,4809.6
342415,0,1,1,0.0,298.31,298.31
31120,0,1,1,0.0,282.28,282.28
31122,0,1,1,0.0,66.46,66.46
31123,0,1,1,0.0,917.29,917.29
31126,0,2,2,0.0,5285.45,5285.45
326041,2,2,2,29761.04,29761.04,59522.08
31131,0,1,1,0.0,101.97,101.97
31132,0,3,3,0.0,1318.47,1318.47
31137,0,1,1,0.0,226.88,226.88
31139,1,1,1,685.22,685.22,1370.44
113060,64,25,88,2371389.5,93746532.17999999,96117921.67999999
14757,28,14,40,49852792.61,1669601.76,51522394.37
326053,0,1,1,0.0,0.03,0.03
31144,30,9,38,4555904.319999999,100110.40999999999,4656014.7299999995
31149,29,9,37,26981627.35,3045423.2099999995,30027050.560000002
14766,40,20,56,39050835.980000004,27804206.979999997,66855042.96
31152,1,1,1,20949.0,20949.0,41898.0
326066,0,1,1,0.0,63.02,63.02
31157,0,1,1,0.0,619.86,619.86
31161,32,11,39,105097360.73,1695384.0199999998,106792744.75
129470,36,11,46,403155.74,335344.30000000005,738500.04
113090,58,33,89,23006032936.64,150492899.0,23156525835.64
31176,0,1,1,0.0,152.21,152.21
227786,38,14,48,334836.33999999997,1412984.79,1747821.13
14804,55,33,84,33329261.499999996,4306231.39,37635492.88999999
326104,0,1,1,0.0,267.13,267.13
31193,0,2,2,0.0,233.69,233.69
244187,83,50,127,4085421.5700000003,1262941.5499999998,5348363.12
31195,0,1,1,0.0,477.93,477.93
14814,33,15,44,266859264.79000002,157191670.65000004,424050935.44000006
244192,83,47,122,161824361.34,693898796.86,855723158.2
326112,1,1,1,333.75,333.75,667.5
31208,27,14,37,96461.33,55575.67999999999,152037.01
31209,0,1,1,0.0,50.93,50.93
31212,1,1,1,696.28,696.28,1392.56
31216,1,1,1,371.99,371.99,743.98
31221,0,1,1,0.0,177.03,177.03
14838,41,6,46,1775977286.6699998,3009361.27,1778986647.9399998
326134,0,1,1,0.0,2864.03,2864.03
31224,0,2,2,0.0,469.36,469.36
31231,1,1,1,4345.42,4345.42,8690.84
31232,0,1,1,0.0,134.87,134.87
31233,1,1,1,2096.48,2096.48,4192.96
31234,0,1,1,0.0,115.84,115.84
342531,0,1,1,0.0,134.08,134.08
31239,0,1,1,0.0,951.24,951.24
31240,0,2,2,0.0,345.85,345.85
31243,0,1,1,0.0,148.59,148.59
326157,0,1,1,0.0,424.83,424.83
326159,0,1,1,0.0,11269.86,11269.86
31249,0,1,1,0.0,1144.25,1144.25
227859,38,18,52,887842.31,1001503.2300000001,1889345.54
31251,0,1,1,0.0,328.11,328.11
31253,26,5,30,1567761.77,33628.21,1601389.98
47640,7,1,8,207221.61000000002,3433.15,210654.76
31258,0,1,1,0.0,224.19,224.19
31260,0,1,1,0.0,177.49,177.49
326178,0,1,1,0.0,27895.25,27895.25
31266,0,1,1,0.0,65.09,65.09
31269,0,1,1,0.0,10509.96,10509.96
31270,0,1,1,0.0,546.05,546.05
326183,1,1,1,14190.38,14190.38,28380.76
31278,0,2,2,0.0,185.93,185.93
326191,0,1,1,0.0,234.14,234.14
31284,1,1,1,11329.75,11329.75,22659.5
326197,0,1,1,0.0,61.27,61.27
31286,0,2,2,0.0,250.45,250.45
342585,0,1,1,0.0,101.84,101.84
31293,0,3,3,0.0,440.62,440.62
145983,0,3,3,0.0,4223.96,4223.96
31295,1,1,1,811.9,811.9,1623.8
342594,0,1,1,0.0,354.37,354.37
31303,0,1,1,0.0,981.58,981.58
31311,0,3,3,0.0,4316.28,4316.28
31314,0,1,1,0.0,3301.03,3301.03
326227,0,1,1,0.0,535.12,535.12
31316,0,2,2,0.0,21766.510000000002,21766.510000000002
342617,1,1,1,85177.75,85177.75,170355.5
31326,0,1,1,0.0,260.43,260.43
326239,0,1,1,0.0,0.01,0.01
31327,0,1,1,0.0,224.76,224.76
31330,0,1,1,0.0,255.51,255.51
326255,0,1,1,0.0,10724.94,10724.94
31343,0,1,1,0.0,159.76,159.76
342654,0,1,1,0.0,367.67,367.67
326270,1,1,1,2242.06,2242.06,4484.12
342657,0,1,1,0.0,194.8,194.8
31361,0,1,1,0.0,156.85,156.85
